PeopleInterested,audiobookPrice,author,category,ebookPrice,paperPrice,publisher,score,title
,,Hanna Greń,Kryminał,,,Replika,,Wilcze kobiety 
,,Diana Brzezińska,Kryminał,,,Otwarte,,Zaufasz mi 
,,Rachel Abbott,Kryminał,,,Filia,,Zmuszona by zabić 
,,Grażyna Bacewicz,Kryminał,"22,00",,Polskie Wydawnictwo Muzyczne,,Sidła 
,,Zygmunt Zeydler-Zborowski,Kryminał,,,LTW,,W kręgu podejrzenia 
,,Liza Marklund,Kryminał,,,Czarna Owca,,Zamachowiec 
,,Liza Marklund,Kryminał,,,Czarna Owca,,Studio Sex 
,,Liza Marklund,Kryminał,,,Czarna Owca,,Raj 
,,Liza Marklund,Kryminał,,,Czarna Owca,,Prime Time 
,,Liza Marklund,Kryminał,,,Czarna Owca,,Czerwona Wilczyca 
,,Sośnica-Czekała Barbara,Kryminał,,,Fabuła Fraza,,Sielski zakątek 
,,Zygmunt Zeydler-Zborowski,Kryminał,,,LTW,,Pieczeń sarnia 
,,,Kryminał,,,Skarpa Warszawska,,Zabójcze Święta 
,,Jim Butcher,Kryminał,,,Mag,,Opowieść o duchach Akta Dresdena 
,,Rachel Abbott,Kryminał,,,Filia,,Pakiet: Obce dziecko / Idealne kłamstwo 
,,Romański Marek,Kryminał,,,Ciekawe Miejsca,,Defraudant 
,,Kurnatowski Ludwik M.,Kryminał,,,Ciekawe Miejsca,,Życie i przygody Wiktora Gruena 
,,Romański Marek,Kryminał,,,Ciekawe Miejsca,,Złote sidła 
,,Kinga Wójcik,Obyczajowe i romanse,"39,99",,Prószyński i S-ka,,Poryw 
,,Melinda Leigh,Kryminał,,,Helion,,Kości nie kłamią 
,,James Wendy,Kryminał,,,Poradnia K,,W sieci zł@ 
,,Maciej Siembieda,Kryminał,,,Agora,,Wotum 
,,Mari Jungstedt,Kryminał,,,Bellona,,Ciemność wśród nas 
,,Berry Lucinda,Kryminał,,,Filia,,Idealne dziecko 
,,Nadia Szagdaj,Kryminał,,,Dragon,,Zniknięcie Sary Kroniki Klary Schulz 
,,Stanisław Wotowski,Kryminał,,,Ciekawe Miejsca,,Rycerze mroku / Ciekawe Miejsca 
,,Stanisław Wotowski,Kryminał,,,Ciekawe Miejsca,,Kariera Panny Mańki / Ciekawe Miejsca 
,,Godek Piotr,Kryminał,,,Ciekawe Miejsca,,Pocałunek śmierci / Ciekawe Miejsca 
,,Grosman Małgorzata,Kryminał,,,Zysk i S-ka,,Mord na Zimnych Wodach 
,,Sire Cedric,Kryminał,,,Dragon,,Pierwsza krew 
,,"Preston Douglas, Child Lincoln",Kryminał,,,Agora,,Miasto bezkresnej nocy 
,,Marcin Kiszela,Kryminał,,,W.A.B.,,Reputacja 
,,Anna Matwiejewa,Kryminał,,,MOVA,,Przełęcz Diatłowa 
,,Marta Matyszczak,Kryminał,,,Dolnośląskie,,Wypocznij i zgiń 
,"38,00",Olga Rudnicka,Obyczajowe i romanse,"34,90",,Prószyński i S-ka,,Oddaj albo giń ! 
,,Belsham Alison,Kryminał,,,W.A.B.,,Łowca tatuaży 
,,Simenon Georges,Kryminał,,,C&T,,Maigret i kloszard 
,,Rychner Jan,Kryminał,,,Novae Res,,Mord 
,,Bailey Sarah,Kryminał,,,Helion,,Mroczne jezioro 
,,Małgorzata Oliwia Sobczak,Kryminał,,,W.A.B.,,Kolory zła Czerwień 
,,"Faliński Marcin, Kozubal Marek",Kryminał,,,Czarna Owca,,Operacja Rafael 
,,"Kuźmińs kaMałgorzata, Kuźmiński Michał",Kryminał,,,Dolnośląskie,,Mara 
,,Kłomnicki Krystian,Kryminał,,,Dom Horroru,,Odludzie 
,,Diana Brzezińska,Kryminał,,,Otwarte,,Będziesz moja 
,,JP Delaney,Kryminał,,,Otwarte,,Perfekcyjna żona 
,,Simenon Georges,Kryminał,,,C&T,,Maigret i gangsterzy 
,,Piotr Wójcik,Kryminał,,,Dragon,,Metropolia Część 1 Wina 
,,Andrew Kaplan,Kryminał,,,Dragon,,Zima Skorpiona 
,,Piotr Rogoża,Kryminał,,,Marginesy,,Niszcz powiedziała 
,,Janiczak Bogusław,Kryminał,,,KryWaj,,Cień zabójcy 
,,Fulvio Ervas,Kryminał,,,Smak Słowa,,Inspektor Stucky Tom 1 Ekspedientki z Treviso 
,,Horst Jorn Lier,Kryminał,,,Smak Słowa,,Seria o komisarzu Williamie Wistingu Tom 12 Ukryty pokój 
,,Zygmunt Zeydler-Zborowski,Kryminał,,,LTW,,Nawet umarli kłamią 
,,Adrian McKinty,Kryminał,,,Agora,,Łańcuch 
,,de Giovanni Maurizio,Kryminał,,,Muza,,Bękarty z Pizzofalcone 
,,Lilja Sigurdardóttir,Kryminał,,,Wydawnictwo Kobiece,,Klatka 
,,Zygmunt Zeydler-Zborowski,Kryminał,,,LTW,,Czerwona nitka 
,,Jens Henrik Jensen,Kryminał,,,Helion,,Zamrożone płomienie 
,,Melinda Leigh,Kryminał,,,Helion,,Proś o wybaczenie 
,,Godek Piotr,Kryminał,,,Ciekawe Miejsca,,Ekspres Warszawa-Paryż 
,,Różański Zenon,Kryminał,,,Ciekawe Miejsca,,Godzina trwogi 
,,Czekała-Sośnica Brabara,Kryminał,,,Fabuła Fraza,,Sielski Zakątek 
,,Piecuch Henryk,Kryminał,,,CB,,Nóż 
,,"Czornyj Max, Grzegorzewska Gaja, Małecki Robert, Orbitowski Łukasz, Rogala Małgorzata, Rogoziński Al",Kryminał,,,Filia,,Balladyna 
,,Kursa J. Małgorzata,Kryminał,,,Lira Publishing Sp. z o.o.,,Malwina i Eliza na tropie Szczęśliwa nieboszczka 
,,David Lagercrantz,Kryminał,,,Czarna Owca,,Pakiet Millennium David Lagercrantz 
,,Marc Elsberg,Kryminał,,,W.A.B.,,Chciwość 
,,Soren Sveistrup,Kryminał,,,W.A.B.,,Kasztanowy ludzik 
,,Maja Welfens,Kryminał,,,Novae Res,,Mamba 
,,David Baldacci,Kryminał,,,Dolnośląskie,,Ucieczka 
,,Marek Krajewski,Kryminał,,,Znak,,Mock Golem 
,,Eva Garcia Saenz de Urturi,Kryminał,,,Muza,,Rytuały wody 
,,Paulina Świst,Kryminał,,,Muza,,Sitwa 
,,Melinda Leigh,Kryminał,,,Helion,,Jej ostatnie pożegnanie 
,,Joanna Opiat-Bojarska,Kryminał,,,Muza,,Kryształowi Tom 3 Polowanie 
,,Romański Marek,Kryminał,,,CM,,Tajemnica Kanału La Manche 
,,Bachrach Daniel,Kryminał,,,CM,,Przez namiętność do zbrodni 
,,Agnieszka Lewandowska-Kąkol,Kryminał,,,Rytm,,Zemsta doskonała 
,,Nadia Szagdaj,Kryminał,,,Dragon,,Sprawa pechowca 
,,Klevisowa Michaela,Kryminał,,,Stara Szkoła,,Kroki mordercy 
,,Jo Nesbo,Kryminał,,,Dolnośląskie,,Nóż Harry Hole 12 
,,Artur Baniewicz,Kryminał,,,Znak Horyzont,,Wołyński gambit 
,,Simenon Georges,Kryminał,,,C&T,,Maigret na wakacjach 
,,Doyle Arthur Conan,Kryminał,,,Zysk i S-ka,,Sherlock Holmes Tom 2 Dolina trwogi 
,,Tom Clancy,Kryminał,,,W.A.B.,,Tryumf postprawdy 
,,Bartoś Jolanta,Kryminał,,,Białe Pióro,,80 gramów 
,,Alek Rogoziński,Kryminał,,,Skarpa Warszawska,,Raz dwa trzy giniesz Ty! 
,,Queen Cara,Kryminał,,,Psychoskok,,Porwana przez Jokera Początek 
,,Anna Kłodzińska,Kryminał,,,Ciekawe Miejsca,,Szukam tego człowieka 
,,Ryszard Ćwirlej,Kryminał,,,Muza,,Ostra jazda 
,,Joanna Opiat-Bojarska,Kryminał,,,Muza,,Kryształowi Tom 2 Łatwy hajs 
,,Stefan Darda,Kryminał,,,Muza,,Przebudzenie zmarłego czasu. Powrót 
,,Lynes S.E.,Kryminał,,,Vesper,,Matka 
,,Marta Zaborowska,Kryminał,,,Czarna Owca,,Lęki podskórne 
,,Stefan Darda,Kryminał,,,Muza,,Przebudzenie zmarłego czasu Powrót 
,,Zygmunt Zeydler-Zborowski,Kryminał,,,LTW,,Gość z Londynu 
,,Emma Popik,Kryminał,,,Rytm,,Zbrodnia w wyższych sferach 
,,Longworth Mary Lou,Kryminał,,,Smak Słowa,,Verlaque i Bonnet na tropie Tom 3 Morderstwo w winnicy 
,,"Hjorth Michael, Rosenfeldt Hans",Kryminał,,,Czarna Owca,,Najwyższa sprawiedliwość 
,,Iwona Wilmowska,Kryminał,,,Axis Mundi,,Prywatne śledztwo Agaty Brok Tom 1 Nikt nie słucha starych ludzi 
,,Iwona Wilmowska,Kryminał,,,Axis Mundi,,Prywatne śledztwo Agaty Brok Brok Tom 2 Gwiaździsta noc 
,,David Lagercrantz,Kryminał,,,Czarna Owca,,Ta która musi umrzeć tw. 
,,David Lagercrantz,Kryminał,,,Czarna Owca,,Ta która musi umrzeć 
,,Victor Gorsky,Kryminał,,,Rozpisani.pl,,Kameleon 2 
,,Sawicki Andrzej W.,Kryminał,,,Literate,,Pierwszy glina 
,,Remigiusz Mróz,Kryminał,,,Czwarta Strona,,Parabellum Tom 3 
,,Remigiusz Mróz,Kryminał,,,Czwarta Strona,,Parabellum Tom 1 
,,Remigiusz Mróz,Kryminał,,,Czwarta Strona,,Parabellum Tom 2 
,,Jenny Rogneby,Kryminał,,,Marginesy,,Leona Cena człowieka 
,,de Giovanni Maurizio,Kryminał,,,Noir Sur Blanc,,Krew z mojej krwi 
,,Jaroslaw Rybski,Kryminał,,,Vis-a-vis / Etiuda,,Gromił 
,,Michael Connelly,Kryminał,,,Sonia Draga,,Harry Bosch 4 Ostatni kojot 
,,David Baldacci,Kryminał,,,Dolnośląskie,,Towar John Puller Tom 2 
,,David Baldacci,Kryminał,,,Dolnośląskie,,Dzień zero John Puller Tom 1 
,,Marta Matyszczak,Kryminał,,,Dolnośląskie,,Trup w sanatorium 
,,Anna Kłodzińska,Kryminał,,,Ciekawe Miejsca,,Dzieci milionerów 
,,Anna Kłodzińska,Kryminał,,,Ciekawe Miejsca,,Złocisty przegrywa 
,,Ambrose Parry,Kryminał,,,Zysk i S-ka,,I sprawisz że wrócę do prochu 
,,"S. Burke Alafair, Higgins Clark Mary",Kryminał,,,Prószyński Media,,Z każdym oddechem 
,,"Preston Douglas, Child Lincoln",Kryminał,,,Agora,,Karmazynowy brzeg 
,,"Preston Douglas, Child Lincoln",Kryminał,,,Agora,,Obsydianowa komnata 
,,Jussi Adler-Olsen,Kryminał,,,Sonia Draga,,Departament Q. 6 Wisząca dziewczyna 
,,Kurnatowski Ludwik M.,Kryminał,,,Ciekawe Miejsca,,Niebieskie ptaki Warszawy 
,,Grubich Bartłomiej,Kryminał,,,Vesper,,Biegacz 
,,Adam Nasielski,Kryminał,,,Ciekawe Miejsca,,Minus trzy 
,,Karolina Morawiecka,Kryminał,,,Lira Publishing Sp. z o.o.,,"Morderca na plebanii czyli klasyczna powieść kryminalna o wdowie, zakonnicy i psie "
,,Tomasz Duszyński,Kryminał,,,Sine Qua Non,,Glatz 
,,Gabhart Ann H.,Kryminał,,,Dreams,,Śmierć przychodzi pocztą 
,,Lars Kepler,Kryminał,,,Dolnośląskie,,Łazarz 
,,Kay Sanjida,Kryminał,,,W.A.B.,,Skradzione dziecko 
,,Mariusz Czubaj,Kryminał,,,W.A.B.,,Około północy 
,,Sharon Bolton,Kryminał,,,Amber,,Blizna 
,,"Pytlakowski Piotr, Kowalewski Artur",Kryminał,,,Rebis,,Odwróceni 
,,Marek Krajewski,Kryminał,,,Znak,,Dziewczyna o czterech palcach 
,,Hanna Greń,Kryminał,,,Replika,,Śmiertelne wyliczanki Chodzi lisek koło drogi 
,,CHANDLER RAYMOND,Kryminał,,,C&T,,Siostrzyczka 
,,Artur Nowak,Kryminał,,,Od deski do deski,,Zło 
,,Howard Catherine Ryan,Kryminał,,,Świat Książki,,Dziewczyna kłamcy 
,,Anna Kłodzińska,Kryminał,,,Ciekawe Miejsca,,Trzeci gang 
,,Piotr Świątkowski,Kryminał,,,Vesper,,Sprawa Floriana Kniotka 
,,Zygmunt Zeydler-Zborowski,Kryminał,,,LTW,,Zbrodnia na Cyrhli Toporowej 
,,Nadia Szagdaj,Kryminał,,,Dragon,,Bella Donna Nowe śledztwa Klary Schulz 
,,Maciej Siembieda,Kryminał,,,Agora,,Gambit 
,,Edvardsson M. T.,Kryminał,,,Znak Literanova,,Zupełnie normalna rodzina 
,,Immergut Debra Jo,Kryminał,,,Czarna Owca,,Uwięzieni 
,,Windo Nick Clark,Kryminał,,,Czarna Owca,,The feed 
,,Anna Klejzerowicz,Kryminał,,,Replika,,Seria z Emilem Żądło 4 Pamiętaj o śmierci 
,,Simenon Georges,Kryminał,,,C&T,,Pan z pieskiem 
,,"Hjorth Michael, Rosenfeldt Hans",Kryminał,,,Czarna Owca,,Uczeń 
15,"39,90",Minka Kent,Kryminał,"29,90",,Filia,,Perfekcyjne kłamstwo 
,,"Grebe Camilla, Leander-Engstrom Paul",Kryminał,,,Sonia Draga,,Mroczna Moskwa Trylogia 
,,Bachrach Daniel,Kryminał,,,CM,,Niebezpieczne poszlaki 
,,Romański Marek,Kryminał,,,CM,,W walce z Arseniuszem Lupinem 
,,Różański Zenon,Kryminał,,,CM,,Ostatnia gra Normana Kinga 
,,"Hjorth Michael, Rosenfeldt Hans",Kryminał,,,Czarna Owca,,Grób w górach 
,,Lilja Sigurdardóttir,Kryminał,,,Wydawnictwo Kobiece,,Sieć 
,,Frender Igor,Kryminał,,,CM,,Człowiek-Jatka 
,,Gilbert Keith Chesterton,Kryminał,,,Replika,,Ojciec Brown Księga wszystkich spraw 
,,Arturo Perez-Reverte,Kryminał,,,Znak,,Eva 
,,Corrie Jackson,Kryminał,,,W.A.B.,,Perfect victim 
,,Piotr Schmandt,Kryminał,,,Oficynka,,Fotografia 
,,Jennings Maureen,Kryminał,,,Oficynka,,Detektyw Murdoch Spuśćmy psy 
,,Remigiusz Mróz,Kryminał,,,Czwarta Strona,,Zaginięcie Chyłka Tom 2 
,,Piwowarczyk Andrzej,Kryminał,,,CM,,Maszkary 
,,Horst Jorn Lier,Kryminał,,,Smak Słowa,,Kod Kathariny 
,,"Gallert Peter, Reiter Jörg",Kryminał,,,Initium,,Wiara miłość śmierć 
,,Jonasson Ragnar,Kryminał,,,Amber,,Milczenie nocy 
,,Joanna Cannon,Kryminał,,,Amber,,Owieczki dobre owieczki złe 
,,Anna Kłodzińska,Kryminał,,,Ciekawe Miejsca,,"Czy Pan pamięta, inżynierze? "
,,Kulawski Wojciech,Kryminał,,,Ciekawe Miejsca,,Zamknięci 
,,Sven Elvestad,Kryminał,,,Ciekawe Miejsca,,Tajemnica torpedy / Ciekawe Miejsca 
,,de la Motte Anders,Kryminał,,,Czarna Owca,,Jesienna zbrodnia 
,,Kostecki Tadeusz,Kryminał,,,LTW,,Trzy ziarnka żwiru 
,,Remigiusz Mróz,Kryminał,,,Filia,,"W Kręgach Władzy: Wotum nieufności, Większość bezwzględna, Władza absolutna "
,,Simenon Georges,Kryminał,,,C&T,,Maigret i wyższe sfery 
,,Klęczar Wojciech,Kryminał,,,Forma,,Flu Game 
,,Hanna Greń,Kryminał,,,Replika,,Mam chusteczkę haftowaną 
,,Natalia Nowak-Lewandowska,Kryminał,,,Replika,,Pionki 
,,David Baldacci,Kryminał,,,Dolnośląskie,,Miasto upadłych Amos Decker 4 
,,Maciej Lewandowski,Kryminał,,,Uroboros,,Cienie Nowego Orleanu 
,,Jakub Żulczyk,Kryminał,,,Skarpa Warszawska,,Zabójczy pocisk Polska krew 
,,Massimo Nava,Kryminał,,,Esteri,,Złodziej zaginionego obrazu 
,,Kostecki Tadeusz,Kryminał,,,LTW,,Dom tajemnic 
,,de Giovanni Maurizio,Kryminał,,,Muza,,Metoda Krokodyla 
,,David Baldacci,Kryminał,,,Dolnośląskie,,W pułapce pamięci 
,,Burton Tara Isabella,Kryminał,,,Czarna Owca,,Obsesja 
,,Marta Matyszczak,Kryminał,,,Dolnośląskie,,Morderstwo w hotelu Kattowitz 
,,de Montépin Xavier,Kryminał,,,Dragon,,Lekarz obłąkanych Tom 2 
,,"Kuzio Piotr, Majchrzak Marcin, Suder Grzegorz",Kryminał,,,Zysk i S-ka,,Sprint 
,,Montepin Xavier,Kryminał,,,Dragon,,Lekarz obłąkanych Tom 1 
,,"Campisi Charles, Dillow Gordon",Kryminał,,,Dragon,,Dobry gliniarz 
,,Taylor Adams,Kryminał,,,Otwarte,,Bezbronne 
,,Ruth Rendell,Kryminał,,,Replika,,Wilk na rzeź 
,,Michał Łowicz,Kryminał,,,Rytm,,Smycz 
,,Julia Heaberlin,Kryminał,,,W.A.B.,,Papierowe duchy 
,,Kaira Rouda,Kryminał,,,W.A.B.,,Ten jeden dzień 
,,Jakub Szamałek,Kryminał,,,W.A.B.,,Ukryta sieć Cokolwiek wybierzesz Tom 1 
,,"Conan Doyle Arthur Ignatius, Frank Ilya",Kryminał,,,NKB,,Pies Baskerville’ów. Angielski z Arthurem Conanem Doylem. 
,,Śliwa Zuza,Kryminał,,,CM,,Teodozja i cień zabójcy 
,,"Patterson James, Karp Marshall",Kryminał,,,HarperCollins Polska,,Czerwony alarm 
,,Lisa Gardner,Kryminał,,,Sonia Draga,,W ukryciu 
,,Hanna Greń,Kryminał,,,Replika,,Cynamonowe dziewczyny 
,,Hanna Greń,Kryminał,,,Replika,,Popielate laleczki 
,,Simenon Georges,Kryminał,,,C&T,,Maigret i hurtownik win 
,,Victoria Jenkins,Kryminał,,,Amber,,Dziewczyna która zginie pierwsza 
,,Michał Łowicz,Kryminał,,,Rytm,,Kandydat - w imię zasad 
,,Michelle Richmond,Kryminał,,,Otwarte,,Rok we mgle 
,,Nordbo Mads Peder,Kryminał,,,Burda Publishing Polska,,Zimny strach 
,,Igor Brejdygant,Kryminał,,,W.A.B.,,Rysa 
,,Lilja Sigurdardóttir,Kryminał,,,Wydawnictwo Kobiece,,Pułapka 
,,Bartłomiej Piotrowski,Kryminał,,,Helion,,Kołysanka 
,,Rhys Bowen,Kryminał,,,Noir Sur Blanc,,"Milczysz, moja śliczna... "
,,Zbigniew Zborowski,Kryminał,,,Znak Literanova,,Kręgi 
,,CHANDLER RAYMOND,Kryminał,,,C&T,,Głęboki sen 
,,Wawelsky Stan,Kryminał,,,Rytm,,Szpiedzy szpiegują… 
,,Marek Krajewski,Kryminał,,,Znak,,Mock Pojedynek 
,,Horst Jorn Lier,Kryminał,,,Smak Słowa,,Seria o komisarzu Williamie Wistingu Tom 5 Nocny człowiek 
,,Yap Felicja,Kryminał,,,W.A.B.,,Wczoraj 
,,Jarosław Klonowski,Kryminał,,,Ciekawe Miejsca,,Noc w Ogrodzie Ciemności 
,,Higgins Clark Mary,Kryminał,,,Prószyński Media,,Całkiem sama 
,,Karolina Morawiecka,Kryminał,,,Lira Publishing Sp. z o.o.,,"Śledztwo od kuchni czyli klasyczna powieść kryminalna o wdowie, zakonnicy i psie "
,,Johansen Iris,Kryminał,,,Lucky,,We mgle 
,,Robert Galbraith,Kryminał,,,Dolnośląskie,,Zabójcza biel 
,,Magiera Wojciech,Kryminał,,,Vectra,,Ukryty cel 
,,Mostrom Jonas,Kryminał,,,Czarna Owca,,Domino śmierci 
,,Lagerkrantz David,Kryminał,,,Czarna Owca,,Co nas nie zabije 
,,"Mudyn Piotr, Matuszak Marzena",Kryminał,,,Helion,,Ostatni Prawdziwa historia żołnierza warszawskiej mafii 
,,Winters Ben H.,Kryminał,,,RM,,Podziemne linie lotnicze 
,,Arthur Conan Doyle,Kryminał,,,Rea,,Sherlock Holmes. Księga wszystkich dokonań 
,,Luca D'Andrea,Kryminał,,,W.A.B.,,Lissy 
,,Arthur Conan Doyle,Kryminał,,,Rea,,Sherlock Holmes. Księga wszystkich dokonań - 
,,Aleksandra Marinina,Kryminał,,,Czwarta Strona,,Pakiet: Egzekucja w dobrej wierze/Motywy osobiste/Życie po życiu 
,,Hilary Sarah,Kryminał,,,Czwarta Strona,,Pakiet: W obcej skórze/Nie ma innej ciemności/Smak strachu 
,,"Giovanni Maurizio, Brzozowski Maciej A.",Kryminał,,,Noir Sur Blanc,,Łzy pajaca 
,,Podgórski Piotr,Kryminał,,,Lucky,,Zagubione życie 
,,Romański Marek,Kryminał,,,Ciekawe Miejsca,,Pająk/Ciekawe Miejsca 
,,Ruth Rendell,Kryminał,,,Replika,,Grzechy ojców 
,,"McArthur Alexander, Kingsley Long Herbert",Kryminał,,,Vis-a-vis / Etiuda,,Było sobie Glasgow 
,,"Poznanski Ursula,Strobel Arno",Kryminał,,,Mando,,NIEznajomi 
,,Ruth Rendell,Kryminał,,,Replika,,Z najlepszymi życzeniami śmierci 
,,Lisa Gardner,Kryminał,,,Sonia Draga,,Zaginiona 
,,Lisa Gardner,Kryminał,,,Sonia Draga,,Samotna 
,,"S. Burke Alafair, Higgins Clark Mary",Kryminał,,,Prószyński Media,,Zabójcza śpiąca królewna 
,,Marta Matyszczak,Kryminał,,,Dolnośląskie,,Zło czai się na szczycie 
,,"Miękus Robert, Petelski Janusz",Kryminał,,,Vesper,,Ferajna Tom 2 
,,Bachrach Daniel,Kryminał,,,Ciekawe Miejsca,,Epidemia samobójstw 
,,Sandie Jones,Kryminał,,,Otwarte,,Rywalka 
,,"Lotz Sarah, Greenberg Louis",Kryminał,,,Czarna Owca,,Apartament 
,,Simenon Georges,Kryminał,,,C&T,,Maigret ma skrupuły 
,,Robert Ostaszewski,Kryminał,,,W.A.B.,,Gliny z innej gliny 
,,Doyle Arthur Conan,Kryminał,,,LTW,,"Blizna, Ezaw i Jakub, Trzej studenci "
,,Michel Bussi,Kryminał,,,Świat Książki,,Mówili że jest piękna 
,,Michał Larek,Kryminał,,,Czwarta Strona,,Dekada Tom 2 Na tropie 
,,,Kryminał,,,Skarpa Warszawska,,Zabójczy pocisk 
,,Charlaine Harris,Kryminał,,,Replika,,Słodkich snów Aurora Teagarden 
,,Mariusz Czubaj,Kryminał,,,W.A.B.,,21.37 
,,Katarzyna Bonda,Kryminał,,,Muza,,Czerwony Pająk 
,,Wojtek Miłoszewski,Kryminał,,,W.A.B.,,Farba 
,,Mariusz Czubaj,Kryminał,,,W.A.B.,,Dziewczynka z zapalniczką 
,,Kurnatowski Ludwik M.,Kryminał,,,Ciekawe Miejsca,,Szczury hotelowe 
,,Petros Markaris,Kryminał,,,Noir Sur Blanc,,Niespłacone długi 
,,Boris Akunin,Kryminał,,,Replika,,Operacji „Tranzyt” Batalion śmierci 
,,Grom Jan,Kryminał,,,Ciekawe Miejsca,,Bokser i dziewczyna Hazardzista 
,,J.S. Monroe,Kryminał,,,W.A.B.,,Znajdź mnie 
,,Lars Kepler,Kryminał,,,Dolnośląskie,,Łowca 
,,Baker J. D.,Kryminał,,,Czarna Owca,,Czwarta małpa 
,,Simenon Georges,Kryminał,,,C&T,,Wspólnicy 
,,"Litka Piotr, Michalec Bogdan, Nowak Mariusz",Kryminał,,,WAM,,Polskie Archiwum X 
,,Jens Henrik Jensen,Kryminał,,,Helion,,Zanim zawisły psy 
,,"Klinger Leslie S., Caldwell Laura",Kryminał,,,Czarna Owca,,Anatomia niewinności Świadectwa niesłusznie skazanych 
,,Sierra I Fabra Jordi,Kryminał,,,Albatros,,Dwa dni w maju 
,,McManus Karen M.,Kryminał,,,Prószyński Media,,Jedno z nas kłamie 
,,Louise Penny,Kryminał,,,Poradnia K,,Martwa natura Tom 1 
,,Natalia Nowak-Lewandowska,Kryminał,,,Replika,,Układanka 
,,Marta Matyszczak,Kryminał,,,Dolnośląskie,,Strzały nad jeziorem 
,,David Baldacci,Kryminał,,,Dolnośląskie,,Dylemat 
,,Sager Riley,Kryminał,,,Otwarte,,Ocalałe 
,,Dickens Charles,Kryminał,,,Zysk i S-ka,,Samotnia Tom 2 
,,Dickens Charles,Kryminał,,,Zysk i S-ka,,Samotnia Tom 1 
,,Longworth Mary Lou,Kryminał,,,Smak Słowa,,Verlaque i Bonnet na tropie Tom 2 Morderstwo przy rue Dumas 
,,Horst Jorn Lier,Kryminał,,,Smak Słowa,,Jedna jedyna Tom 4 O komisarzu Williamie Wistingu 
,,Longworth Mary Lou,Kryminał,,,Smak Słowa,,Verlaque i Bonnet na tropie Tom 1 Śmierć w Chateau Bremont 
,,Sam Carrington,Kryminał,,,Amber,,Zła siostra 
,,Erica Spindler,Kryminał,,,Edipresse Polska,,Seria Strażników Światła 
,,Persson Leif GW,Kryminał,,,Czarna Owca,,Czy można umrzeć dwa razy? 
,,Frender Igor,Kryminał,,,Bractwo Trojka,,Człowiek Jatka 
,,,Kryminał,,,Ciekawe Miejsca,,Mord przy Chmielnej 
,,Marcin Radwański,Kryminał,,,Ciekawe Miejsca,,Danie główne 
,,Damian Jackowiak,Kryminał,,,Poligraf,,The Writer 
,,Jarosław Klonowski,Kryminał,,,Ciekawe Miejsca,,Cały ten jazz 
,,Anna Kłodzińska,Kryminał,,,Ciekawe Miejsca,,Potem przychodzi ktoś inny 
,,Adam Nasielski,Kryminał,,,Ciekawe Miejsca,,Pociąg w nieznane 
,,Jozef Karika,Kryminał,,,Stara Szkoła,,Strach 
,,Gilbert Keith Chesterton,Kryminał,,,Replika,,Ojciec Brown Trzy narzędzia śmierci 
,,Anna Klejzerowicz,Kryminał,,,Replika,,Księga Wysp Ostatnich 
,,Katarzyna Bonda,Kryminał,,,Muza,,Pochłaniacz / Okularnik / Lampiony 
,,Jonas Winner,Kryminał,,,Initium,,Murder park Park morderców 
,,Horst Jorn Lier,Kryminał,,,Smak Słowa,,Gdy morze cichnie Tom 3 O komisarzu Williamie Wistingu 
,,Bartosz Szczygielski,Kryminał,,,W.A.B.,,Krew 
,,Mostrom Jonas,Kryminał,,,Czarna Owca,,Niebo jest zawsze wyżej 
,,Camilla Läckberg,Kryminał,,,Czarna Owca,,Czarownica 
,,Simenon Georges,Kryminał,,,C&T,,Maigret podróżuje 
,,Liselotte Roll,Kryminał,,,Czarna Owca,,Na kogo wypadnie na tego śmierć 
,,Jussi Adler-Olsen,Kryminał,,,Sonia Draga,,Departament Q 2 Zabójcy bażantów 
,,Carlos Montero,Kryminał,,,Czarna Owca,,Bałagan jaki zostawisz 
,,"Preston Douglas, Chid Lincoln",Kryminał,,,Burda Publishing Polska,,Poza granicą lodu 
,,Boris Akunin,Kryminał,,,Replika,,"Maria, Maria… / Żadnych świętości "
,,Ruscello Claudia,Kryminał,,,Edgard,,Un segreto in fondo al mare 
,,Bartoś Jolanta,Kryminał,,,Białe Pióro,,Jad 
,,"Borjlind Cilla, Borjlind Rolf",Kryminał,,,Czarna Owca,,Śpijcie kotki 
,,David Lagercrantz,Kryminał,,,Czarna Owca,,Mężczyzna który gonił swój cień 
,,Marta Matyszczak,Kryminał,,,Dolnośląskie,,Zbrodnia nad urwiskiem 
,,Clark Mary Higgins,Kryminał,,,Prószyński Media,,Wraz z upływem czasu 
,,Damien Boyd,Kryminał,,,Helion,,W linii prostej 
,,MacBride Stuart B.,Kryminał,,,Helion,,Ubezwłasnogłowieni 
,,Olga Rudnicka,Kryminał,,,Prószyński Media,,Zacisze 13 Powrót 
,,Tomasz Konatkowski,Kryminał,,,W.A.B.,,Pięć czaszek 
,,Kjell Eriksson,Kryminał,,,Amber,,Okrutne gwiazdy nocy 
,,Marek Krajewski,Kryminał,,,Znak,,MOCK Ludzkie zoo 
,,Andrzej Dziurawiec,Kryminał,,,W.A.B.,,Festiwal 
,,Wołowski Jacek,Kryminał,,,Ciekawe Miejsca,,Walther 45771 
,,Łabenda Krzysztof Piotr,Kryminał,,,Psychoskok,,Przetrwać noc 
,,Simenon Georges,Kryminał,,,C&T,,Pociąg z Wenecji 
